sale_date,product_name,category,quantity,price,total_amount,date_id,day,mounth,year,week
2025-10-16,Product_12,Electronics,4,15.24,60.96,2025-10-16,16,10,2025,42
2025-10-16,Product_13,Food,8,68.6,548.8,2025-10-16,16,10,2025,42
2025-10-16,Product_14,Beverage,4,7.18,28.72,2025-10-16,16,10,2025,42
2025-10-16,Product_15,Clothing,8,99.3,794.4,2025-10-16,16,10,2025,42
2025-10-16,Product_16,Electronics,7,55.17,386.19,2025-10-16,16,10,2025,42
2025-10-16,Product_17,Food,10,93.41,934.0999999999999,2025-10-16,16,10,2025,42
2025-10-16,Product_18,Beverage,6,58.85,353.1,2025-10-16,16,10,2025,42
2025-10-16,Product_19,Electronics,9,6.62,59.58,2025-10-16,16,10,2025,42
2025-10-16,Product_20,Clothing,3,77.14,231.42000000000002,2025-10-16,16,10,2025,42
2025-10-17,Product_1,Beverage,2,84.28,168.56,2025-10-17,17,10,2025,42
2025-10-17,Product_2,Beverage,0,43.46,0.0,2025-10-17,17,10,2025,42
2025-10-17,Product_4,Food,3,34.85,104.55000000000001,2025-10-17,17,10,2025,42
2025-10-17,Product_5,Food,4,84.87,339.48,2025-10-17,17,10,2025,42
2025-10-17,Product_6,Electronics,3,25.29,75.87,2025-10-17,17,10,2025,42
2025-10-17,Product_7,Electronics,4,56.75,227.0,2025-10-17,17,10,2025,42
2025-10-17,Product_8,Electronics,2,14.72,29.44,2025-10-17,17,10,2025,42
2025-10-17,Product_9,Beverage,0,19.05,0.0,2025-10-17,17,10,2025,42
2025-10-17,Product_10,Electronics,8,90.71,725.68,2025-10-17,17,10,2025,42
2025-10-17,Product_11,Beverage,1,95.9,95.9,2025-10-17,17,10,2025,42
2025-10-17,Product_12,Clothing,3,35.15,105.44999999999999,2025-10-17,17,10,2025,42
2025-10-17,Product_13,Food,0,8.43,0.0,2025-10-17,17,10,2025,42
2025-10-17,Product_14,Food,1,32.08,32.08,2025-10-17,17,10,2025,42
2025-10-17,Product_15,Food,2,46.69,93.38,2025-10-17,17,10,2025,42
2025-10-17,Product_16,Beverage,1,14.6,14.6,2025-10-17,17,10,2025,42
2025-10-17,Product_17,Electronics,10,26.28,262.8,2025-10-17,17,10,2025,42
2025-10-17,Product_18,Clothing,3,60.19,180.57,2025-10-17,17,10,2025,42
2025-10-17,Product_19,Electronics,3,80.59,241.77,2025-10-17,17,10,2025,42
2025-10-17,Product_20,Beverage,3,42.12,126.35999999999999,2025-10-17,17,10,2025,42
2025-10-18,Product_1,Electronics,0,28.86,0.0,2025-10-18,18,10,2025,42
2025-10-18,Product_2,Clothing,9,41.39,372.51,2025-10-18,18,10,2025,42
2025-10-18,Product_3,Food,4,96.52,386.08,2025-10-18,18,10,2025,42
2025-10-18,Product_4,Beverage,1,36.07,36.07,2025-10-18,18,10,2025,42
2025-10-18,Product_5,Clothing,6,20.17,121.02000000000001,2025-10-18,18,10,2025,42
2025-10-18,Product_6,Beverage,3,82.78,248.34,2025-10-18,18,10,2025,42
2025-10-18,Product_7,Beverage,2,61.57,123.14,2025-10-18,18,10,2025,42
2025-10-18,Product_8,Electronics,1,22.97,22.97,2025-10-18,18,10,2025,42
2025-10-18,Product_9,Electronics,4,75.23,300.92,2025-10-18,18,10,2025,42
2025-10-18,Product_10,Food,2,18.67,37.34,2025-10-18,18,10,2025,42
2025-10-18,Product_11,Beverage,4,79.81,319.24,2025-10-18,18,10,2025,42
2025-10-18,Product_12,Clothing,4,13.33,53.32,2025-10-18,18,10,2025,42
2025-10-18,Product_13,Electronics,5,79.82,399.09999999999997,2025-10-18,18,10,2025,42
2025-10-18,Product_14,Clothing,1,18.9,18.9,2025-10-18,18,10,2025,42
2025-10-18,Product_15,Clothing,3,80.22,240.66,2025-10-18,18,10,2025,42
2025-10-18,Product_16,Clothing,3,61.32,183.96,2025-10-18,18,10,2025,42
2025-10-18,Product_17,Food,0,42.14,0.0,2025-10-18,18,10,2025,42
2025-10-18,Product_19,Electronics,2,15.26,30.52,2025-10-18,18,10,2025,42
2025-10-18,Product_20,Clothing,5,31.03,155.15,2025-10-18,18,10,2025,42
2025-10-19,Product_1,Beverage,10,99.39,993.9,2025-10-19,19,10,2025,42
2025-10-19,Product_2,Beverage,9,23.59,212.31,2025-10-19,19,10,2025,42
2025-10-19,Product_3,Electronics,3,60.08,180.24,2025-10-19,19,10,2025,42
2025-10-19,Product_4,Electronics,4,96.88,387.52,2025-10-19,19,10,2025,42
2025-10-19,Product_5,Beverage,5,79.1,395.5,2025-10-19,19,10,2025,42
2025-10-19,Product_6,Beverage,7,94.91,664.37,2025-10-19,19,10,2025,42
2025-10-19,Product_7,Food,5,69.73,348.65000000000003,2025-10-19,19,10,2025,42
2025-10-19,Product_8,Beverage,3,11.28,33.839999999999996,2025-10-19,19,10,2025,42
2025-10-19,Product_9,Electronics,5,73.99,369.95,2025-10-19,19,10,2025,42
2025-10-19,Product_10,Food,3,53.14,159.42000000000002,2025-10-19,19,10,2025,42
2025-10-19,Product_11,Clothing,4,76.72,306.88,2025-10-19,19,10,2025,42
2025-10-19,Product_12,Food,5,86.92,434.6,2025-10-19,19,10,2025,42
2025-10-19,Product_13,Electronics,4,36.98,147.92,2025-10-19,19,10,2025,42
2025-10-19,Product_14,Food,7,97.42,681.94,2025-10-19,19,10,2025,42
2025-10-19,Product_15,Beverage,3,70.13,210.39,2025-10-19,19,10,2025,42
2025-10-19,Product_16,Clothing,8,13.73,109.84,2025-10-19,19,10,2025,42
2025-10-19,Product_17,Food,8,34.55,276.4,2025-10-19,19,10,2025,42
2025-10-19,Product_18,Clothing,2,32.25,64.5,2025-10-19,19,10,2025,42
2025-10-19,Product_19,Electronics,5,50.6,253.0,2025-10-19,19,10,2025,42
2025-10-19,Product_20,Beverage,2,43.01,86.02,2025-10-19,19,10,2025,42
2025-10-20,Product_1,Electronics,2,59.31,118.62,2025-10-20,20,10,2025,43
2025-10-20,Product_2,Beverage,5,35.2,176.0,2025-10-20,20,10,2025,43
2025-10-20,Product_3,Beverage,1,10.27,10.27,2025-10-20,20,10,2025,43
2025-10-20,Product_4,Electronics,5,86.9,434.5,2025-10-20,20,10,2025,43
2025-10-20,Product_5,Clothing,7,30.98,216.86,2025-10-20,20,10,2025,43
2025-10-20,Product_6,Electronics,2,21.89,43.78,2025-10-20,20,10,2025,43
2025-10-20,Product_7,Clothing,4,34.57,138.28,2025-10-20,20,10,2025,43
2025-10-20,Product_8,Food,6,55.71,334.26,2025-10-20,20,10,2025,43
2025-10-20,Product_9,Clothing,7,5.68,39.76,2025-10-20,20,10,2025,43
2025-10-20,Product_10,Beverage,7,42.17,295.19,2025-10-20,20,10,2025,43
2025-10-20,Product_11,Beverage,5,19.93,99.65,2025-10-20,20,10,2025,43
2025-10-20,Product_12,Clothing,7,34.96,244.72,2025-10-20,20,10,2025,43
2025-10-20,Product_14,Food,2,57.28,114.56,2025-10-20,20,10,2025,43
2025-10-20,Product_15,Clothing,8,79.47,635.76,2025-10-20,20,10,2025,43
2025-10-20,Product_16,Beverage,2,9.28,18.56,2025-10-20,20,10,2025,43
2025-10-20,Product_17,Beverage,4,33.29,133.16,2025-10-20,20,10,2025,43
2025-10-20,Product_18,Beverage,3,31.84,95.52,2025-10-20,20,10,2025,43
2025-10-20,Product_19,Beverage,3,16.24,48.72,2025-10-20,20,10,2025,43
2025-10-20,Product_20,Food,3,26.66,79.98,2025-10-20,20,10,2025,43
2025-10-21,Product_1,Electronics,3,96.5,289.5,2025-10-21,21,10,2025,43
2025-10-21,Product_2,Food,3,25.78,77.34,2025-10-21,21,10,2025,43
2025-10-21,Product_3,Beverage,1,96.81,96.81,2025-10-21,21,10,2025,43
2025-10-21,Product_4,Beverage,2,69.16,138.32,2025-10-21,21,10,2025,43
2025-10-21,Product_5,Clothing,1,43.74,43.74,2025-10-21,21,10,2025,43
2025-10-21,Product_6,Electronics,0,70.71,0.0,2025-10-21,21,10,2025,43
2025-10-21,Product_7,Clothing,5,28.97,144.85,2025-10-21,21,10,2025,43
2025-10-21,Product_8,Clothing,4,72.26,289.04,2025-10-21,21,10,2025,43
2025-10-21,Product_9,Clothing,3,78.47,235.41,2025-10-21,21,10,2025,43
2025-10-21,Product_10,Food,3,26.73,80.19,2025-10-21,21,10,2025,43
2025-10-21,Product_11,Beverage,3,57.3,171.89999999999998,2025-10-21,21,10,2025,43
2025-10-21,Product_12,Electronics,4,74.12,296.48,2025-10-21,21,10,2025,43
2025-10-21,Product_13,Clothing,4,92.25,369.0,2025-10-21,21,10,2025,43
2025-10-21,Product_14,Beverage,5,66.01,330.05,2025-10-21,21,10,2025,43
2025-10-21,Product_15,Electronics,5,85.85,429.25,2025-10-21,21,10,2025,43
2025-10-21,Product_16,Electronics,7,36.45,255.15000000000003,2025-10-21,21,10,2025,43
2025-10-21,Product_17,Food,3,67.71,203.13,2025-10-21,21,10,2025,43
2025-10-21,Product_18,Beverage,3,33.51,100.53,2025-10-21,21,10,2025,43
2025-10-21,Product_19,Clothing,3,33.85,101.55000000000001,2025-10-21,21,10,2025,43
2025-10-21,Product_20,Clothing,4,82.86,331.44,2025-10-21,21,10,2025,43
2025-10-22,Product_1,Food,3,53.22,159.66,2025-10-22,22,10,2025,43
2025-10-22,Product_2,Beverage,8,26.94,215.52,2025-10-22,22,10,2025,43
2025-10-22,Product_3,Clothing,8,26.27,210.16,2025-10-22,22,10,2025,43
2025-10-22,Product_4,Clothing,4,76.32,305.28,2025-10-22,22,10,2025,43
2025-10-22,Product_5,Electronics,3,14.41,43.230000000000004,2025-10-22,22,10,2025,43
2025-10-22,Product_6,Food,7,69.12,483.84000000000003,2025-10-22,22,10,2025,43
2025-10-22,Product_7,Electronics,3,51.57,154.71,2025-10-22,22,10,2025,43
2025-10-22,Product_8,Electronics,5,7.17,35.85,2025-10-22,22,10,2025,43
2025-10-22,Product_9,Beverage,2,59.48,118.96,2025-10-22,22,10,2025,43
2025-10-22,Product_10,Electronics,5,76.0,380.0,2025-10-22,22,10,2025,43
2025-10-22,Product_11,Food,9,38.48,346.32,2025-10-22,22,10,2025,43
2025-10-22,Product_12,Clothing,7,6.23,43.61,2025-10-22,22,10,2025,43
2025-10-22,Product_13,Beverage,4,38.68,154.72,2025-10-22,22,10,2025,43
2025-10-22,Product_14,Beverage,3,33.35,100.05000000000001,2025-10-22,22,10,2025,43
2025-10-22,Product_15,Food,7,44.11,308.77,2025-10-22,22,10,2025,43
2025-10-22,Product_16,Electronics,6,76.49,458.93999999999994,2025-10-22,22,10,2025,43
2025-10-22,Product_17,Clothing,2,29.93,59.86,2025-10-22,22,10,2025,43
2025-10-22,Product_18,Clothing,7,56.9,398.3,2025-10-22,22,10,2025,43
2025-10-22,Product_19,Clothing,6,63.06,378.36,2025-10-22,22,10,2025,43
2025-10-22,Product_20,Electronics,6,81.47,488.82,2025-10-22,22,10,2025,43
2025-10-23,Product_1,Beverage,2,31.36,62.72,2025-10-23,23,10,2025,43
2025-10-23,Product_2,Electronics,4,38.24,152.96,2025-10-23,23,10,2025,43
2025-10-23,Product_3,Clothing,10,87.22,872.2,2025-10-23,23,10,2025,43
2025-10-23,Product_4,Beverage,3,69.42,208.26,2025-10-23,23,10,2025,43
2025-10-23,Product_5,Beverage,4,11.77,47.08,2025-10-23,23,10,2025,43
2025-10-23,Product_6,Beverage,6,23.45,140.7,2025-10-23,23,10,2025,43
2025-10-23,Product_7,Beverage,10,8.32,83.2,2025-10-23,23,10,2025,43
2025-10-23,Product_8,Electronics,2,58.98,117.96,2025-10-23,23,10,2025,43
2025-10-23,Product_9,Clothing,3,28.19,84.57000000000001,2025-10-23,23,10,2025,43
2025-10-23,Product_10,Clothing,4,38.45,153.8,2025-10-23,23,10,2025,43
2025-10-23,Product_11,Beverage,7,70.7,494.90000000000003,2025-10-23,23,10,2025,43
2025-10-23,Product_12,Electronics,2,40.64,81.28,2025-10-23,23,10,2025,43
2025-10-23,Product_13,Food,4,45.11,180.44,2025-10-23,23,10,2025,43
2025-10-23,Product_14,Food,9,79.38,714.42,2025-10-23,23,10,2025,43
2025-10-23,Product_15,Clothing,9,20.25,182.25,2025-10-23,23,10,2025,43
2025-10-23,Product_16,Clothing,2,85.93,171.86,2025-10-23,23,10,2025,43
2025-10-23,Product_17,Clothing,9,71.43,642.8700000000001,2025-10-23,23,10,2025,43
2025-10-23,Product_18,Food,2,42.19,84.38,2025-10-23,23,10,2025,43
2025-10-23,Product_19,Clothing,4,25.7,102.8,2025-10-23,23,10,2025,43
2025-10-23,Product_20,Food,3,73.96,221.88,2025-10-23,23,10,2025,43
2025-10-24,Product_1,Food,3,73.71,221.13,2025-10-24,24,10,2025,43
2025-10-24,Product_2,Clothing,1,91.45,91.45,2025-10-24,24,10,2025,43
2025-10-24,Product_3,Electronics,8,65.23,521.84,2025-10-24,24,10,2025,43
2025-10-24,Product_4,Food,3,99.16,297.48,2025-10-24,24,10,2025,43
2025-10-24,Product_5,Clothing,1,79.86,79.86,2025-10-24,24,10,2025,43
2025-10-24,Product_6,Beverage,3,96.15,288.45000000000005,2025-10-24,24,10,2025,43
2025-10-24,Product_7,Clothing,3,93.8,281.4,2025-10-24,24,10,2025,43
2025-10-24,Product_8,Beverage,0,11.6,0.0,2025-10-24,24,10,2025,43
2025-10-24,Product_9,Food,4,31.69,126.76,2025-10-24,24,10,2025,43
2025-10-24,Product_10,Beverage,4,41.51,166.04,2025-10-24,24,10,2025,43
2025-10-24,Product_11,Electronics,4,21.14,84.56,2025-10-24,24,10,2025,43
2025-10-24,Product_12,Electronics,3,8.43,25.29,2025-10-24,24,10,2025,43
2025-10-24,Product_13,Beverage,4,11.43,45.72,2025-10-24,24,10,2025,43
2025-10-24,Product_14,Food,3,24.12,72.36,2025-10-24,24,10,2025,43
2025-10-24,Product_15,Beverage,3,56.22,168.66,2025-10-24,24,10,2025,43
2025-10-24,Product_16,Clothing,3,81.37,244.11,2025-10-24,24,10,2025,43
2025-10-24,Product_17,Electronics,1,92.24,92.24,2025-10-24,24,10,2025,43
2025-10-24,Product_18,Electronics,4,97.81,391.24,2025-10-24,24,10,2025,43
2025-10-24,Product_19,Beverage,6,62.84,377.04,2025-10-24,24,10,2025,43
2025-10-24,Product_20,Clothing,2,82.7,165.4,2025-10-24,24,10,2025,43
2025-10-25,Product_1,Clothing,2,21.74,43.48,2025-10-25,25,10,2025,43
2025-10-25,Product_2,Beverage,4,92.63,370.52,2025-10-25,25,10,2025,43
2025-10-25,Product_3,Electronics,4,50.4,201.6,2025-10-25,25,10,2025,43
2025-10-25,Product_4,Electronics,3,86.18,258.54,2025-10-25,25,10,2025,43
2025-10-25,Product_5,Food,5,10.61,53.05,2025-10-25,25,10,2025,43
2025-10-25,Product_6,Electronics,4,13.6,54.4,2025-10-25,25,10,2025,43
2025-10-25,Product_7,Electronics,3,22.07,66.21000000000001,2025-10-25,25,10,2025,43
2025-10-25,Product_8,Electronics,3,47.9,143.7,2025-10-25,25,10,2025,43
2025-10-25,Product_9,Food,4,21.95,87.8,2025-10-25,25,10,2025,43
2025-10-25,Product_10,Clothing,2,21.8,43.6,2025-10-25,25,10,2025,43
2025-10-25,Product_11,Beverage,4,40.91,163.64,2025-10-25,25,10,2025,43
2025-10-25,Product_12,Electronics,4,56.09,224.36,2025-10-25,25,10,2025,43
2025-10-25,Product_13,Beverage,2,54.46,108.92,2025-10-25,25,10,2025,43
2025-10-25,Product_14,Electronics,7,33.68,235.76,2025-10-25,25,10,2025,43
2025-10-25,Product_15,Electronics,3,50.9,152.7,2025-10-25,25,10,2025,43
2025-10-25,Product_16,Electronics,1,61.21,61.21,2025-10-25,25,10,2025,43
2025-10-25,Product_17,Food,5,11.42,57.1,2025-10-25,25,10,2025,43
2025-10-25,Product_18,Beverage,3,60.06,180.18,2025-10-25,25,10,2025,43
2025-10-25,Product_19,Clothing,3,96.31,288.93,2025-10-25,25,10,2025,43
2025-10-25,Product_20,Beverage,5,21.45,107.25,2025-10-25,25,10,2025,43
2025-10-26,Product_1,Beverage,3,73.51,220.53000000000003,2025-10-26,26,10,2025,43
2025-10-26,Product_2,Food,3,52.87,158.60999999999999,2025-10-26,26,10,2025,43
2025-10-26,Product_3,Electronics,3,34.62,103.85999999999999,2025-10-26,26,10,2025,43
2025-10-26,Product_4,Food,2,35.92,71.84,2025-10-26,26,10,2025,43
2025-10-26,Product_5,Clothing,5,40.98,204.89999999999998,2025-10-26,26,10,2025,43
2025-10-26,Product_6,Electronics,6,94.19,565.14,2025-10-26,26,10,2025,43
2025-10-26,Product_7,Clothing,5,91.66,458.29999999999995,2025-10-26,26,10,2025,43
2025-10-26,Product_8,Electronics,3,42.53,127.59,2025-10-26,26,10,2025,43
2025-10-26,Product_9,Beverage,2,55.24,110.48,2025-10-26,26,10,2025,43
2025-10-26,Product_10,Beverage,4,34.16,136.64,2025-10-26,26,10,2025,43
2025-10-26,Product_11,Beverage,2,19.78,39.56,2025-10-26,26,10,2025,43
2025-10-26,Product_12,Beverage,0,37.69,0.0,2025-10-26,26,10,2025,43
2025-10-26,Product_13,Clothing,2,55.14,110.28,2025-10-26,26,10,2025,43
2025-10-26,Product_14,Electronics,3,52.0,156.0,2025-10-26,26,10,2025,43
2025-10-26,Product_15,Clothing,8,13.3,106.4,2025-10-26,26,10,2025,43
2025-10-26,Product_16,Beverage,2,31.65,63.3,2025-10-26,26,10,2025,43
2025-10-26,Product_17,Food,10,51.08,510.79999999999995,2025-10-26,26,10,2025,43
2025-10-26,Product_18,Food,6,36.22,217.32,2025-10-26,26,10,2025,43
2025-10-26,Product_19,Food,4,83.18,332.72,2025-10-26,26,10,2025,43
2025-10-26,Product_20,Clothing,4,75.52,302.08,2025-10-26,26,10,2025,43
2025-10-27,Product_1,Clothing,3,13.53,40.589999999999996,2025-10-27,27,10,2025,44
2025-10-27,Product_2,Beverage,4,97.34,389.36,2025-10-27,27,10,2025,44
2025-10-27,Product_3,Electronics,3,85.39,256.17,2025-10-27,27,10,2025,44
2025-10-27,Product_4,Food,4,57.31,229.24,2025-10-27,27,10,2025,44
2025-10-27,Product_6,Electronics,4,63.6,254.4,2025-10-27,27,10,2025,44
2025-10-27,Product_7,Beverage,0,57.99,0.0,2025-10-27,27,10,2025,44
2025-10-27,Product_8,Clothing,3,38.62,115.85999999999999,2025-10-27,27,10,2025,44
2025-10-27,Product_9,Electronics,4,34.62,138.48,2025-10-27,27,10,2025,44
2025-10-27,Product_10,Electronics,4,42.22,168.88,2025-10-27,27,10,2025,44
2025-10-27,Product_11,Beverage,3,80.13,240.39,2025-10-27,27,10,2025,44
2025-10-27,Product_12,Food,3,65.28,195.84,2025-10-27,27,10,2025,44
2025-10-27,Product_13,Food,3,91.08,273.24,2025-10-27,27,10,2025,44
2025-10-27,Product_14,Beverage,4,11.24,44.96,2025-10-27,27,10,2025,44
2025-10-27,Product_15,Food,7,39.18,274.26,2025-10-27,27,10,2025,44
2025-10-27,Product_16,Clothing,5,95.06,475.3,2025-10-27,27,10,2025,44
2025-10-27,Product_17,Clothing,4,31.22,124.88,2025-10-27,27,10,2025,44
2025-10-27,Product_18,Electronics,2,49.9,99.8,2025-10-27,27,10,2025,44
2025-10-27,Product_19,Food,3,71.03,213.09,2025-10-27,27,10,2025,44
2025-10-27,Product_20,Food,4,37.77,151.08,2025-10-27,27,10,2025,44
2025-10-28,Product_1,Clothing,4,6.2,24.8,2025-10-28,28,10,2025,44
2025-10-28,Product_2,Food,2,81.22,162.44,2025-10-28,28,10,2025,44
2025-10-28,Product_3,Clothing,10,18.72,187.2,2025-10-28,28,10,2025,44
2025-10-28,Product_4,Beverage,7,42.32,296.24,2025-10-28,28,10,2025,44
2025-10-28,Product_5,Beverage,2,88.52,177.04,2025-10-28,28,10,2025,44
2025-10-28,Product_6,Clothing,8,51.77,414.16,2025-10-28,28,10,2025,44
2025-10-28,Product_7,Electronics,5,22.03,110.15,2025-10-28,28,10,2025,44
2025-10-28,Product_8,Electronics,4,60.18,240.72,2025-10-28,28,10,2025,44
2025-10-28,Product_9,Food,10,24.96,249.60000000000002,2025-10-28,28,10,2025,44
2025-10-28,Product_10,Beverage,1,68.77,68.77,2025-10-28,28,10,2025,44
2025-10-28,Product_11,Food,4,66.79,267.16,2025-10-28,28,10,2025,44
2025-10-28,Product_12,Food,3,61.89,185.67000000000002,2025-10-28,28,10,2025,44
2025-10-28,Product_13,Food,4,37.51,150.04,2025-10-28,28,10,2025,44
2025-10-28,Product_14,Electronics,1,29.59,29.59,2025-10-28,28,10,2025,44
2025-10-28,Product_15,Electronics,1,74.05,74.05,2025-10-28,28,10,2025,44
2025-10-28,Product_16,Beverage,1,50.44,50.44,2025-10-28,28,10,2025,44
2025-10-28,Product_17,Beverage,4,34.42,137.68,2025-10-28,28,10,2025,44
2025-10-28,Product_18,Electronics,5,26.68,133.4,2025-10-28,28,10,2025,44
2025-10-28,Product_19,Beverage,3,84.94,254.82,2025-10-28,28,10,2025,44
2025-10-28,Product_20,Clothing,4,97.78,391.12,2025-10-28,28,10,2025,44
2025-10-29,Product_1,Food,1,67.94,67.94,2025-10-29,29,10,2025,44
2025-10-29,Product_2,Electronics,0,91.44,0.0,2025-10-29,29,10,2025,44
2025-10-29,Product_3,Electronics,3,15.89,47.67,2025-10-29,29,10,2025,44
2025-10-29,Product_4,Electronics,1,96.99,96.99,2025-10-29,29,10,2025,44
2025-10-29,Product_5,Clothing,6,61.88,371.28000000000003,2025-10-29,29,10,2025,44
2025-10-29,Product_6,Beverage,5,94.97,474.85,2025-10-29,29,10,2025,44
2025-10-29,Product_7,Clothing,3,94.15,282.45000000000005,2025-10-29,29,10,2025,44
2025-10-29,Product_8,Beverage,8,7.42,59.36,2025-10-29,29,10,2025,44
2025-10-29,Product_9,Food,9,44.05,396.45,2025-10-29,29,10,2025,44
2025-10-29,Product_10,Beverage,5,8.83,44.15,2025-10-29,29,10,2025,44
2025-10-29,Product_11,Beverage,3,5.75,17.25,2025-10-29,29,10,2025,44
2025-10-29,Product_12,Electronics,4,61.04,244.16,2025-10-29,29,10,2025,44
2025-10-29,Product_13,Beverage,3,61.72,185.16,2025-10-29,29,10,2025,44
2025-10-29,Product_14,Food,4,32.57,130.28,2025-10-29,29,10,2025,44
2025-10-29,Product_15,Clothing,2,22.0,44.0,2025-10-29,29,10,2025,44
2025-10-29,Product_16,Food,3,20.85,62.550000000000004,2025-10-29,29,10,2025,44
2025-10-29,Product_17,Clothing,1,39.32,39.32,2025-10-29,29,10,2025,44
2025-10-29,Product_18,Food,6,8.53,51.17999999999999,2025-10-29,29,10,2025,44
2025-10-29,Product_20,Electronics,7,72.84,509.88,2025-10-29,29,10,2025,44
2025-10-30,Product_1,Food,10,22.18,221.8,2025-10-30,30,10,2025,44
2025-10-30,Product_2,Beverage,2,48.11,96.22,2025-10-30,30,10,2025,44
2025-10-30,Product_3,Beverage,5,89.61,448.05,2025-10-30,30,10,2025,44
2025-10-30,Product_4,Beverage,7,27.39,191.73000000000002,2025-10-30,30,10,2025,44
2025-10-30,Product_5,Clothing,4,34.79,139.16,2025-10-30,30,10,2025,44
2025-10-30,Product_6,Clothing,3,78.67,236.01,2025-10-30,30,10,2025,44
2025-10-30,Product_7,Electronics,10,80.19,801.9,2025-10-30,30,10,2025,44
2025-10-30,Product_8,Food,10,15.76,157.6,2025-10-30,30,10,2025,44
2025-10-30,Product_9,Food,2,6.37,12.74,2025-10-30,30,10,2025,44
2025-10-30,Product_10,Beverage,7,9.54,66.78,2025-10-30,30,10,2025,44
2025-10-30,Product_11,Clothing,3,69.51,208.53000000000003,2025-10-30,30,10,2025,44
2025-10-30,Product_12,Electronics,4,22.7,90.8,2025-10-30,30,10,2025,44
2025-10-30,Product_13,Beverage,3,91.07,273.21,2025-10-30,30,10,2025,44
2025-10-30,Product_14,Food,8,69.02,552.16,2025-10-30,30,10,2025,44
2025-10-30,Product_15,Clothing,2,16.11,32.22,2025-10-30,30,10,2025,44
2025-10-30,Product_16,Clothing,4,62.31,249.24,2025-10-30,30,10,2025,44
2025-10-30,Product_17,Beverage,3,69.02,207.06,2025-10-30,30,10,2025,44
2025-10-30,Product_18,Clothing,6,21.72,130.32,2025-10-30,30,10,2025,44
2025-10-30,Product_19,Clothing,5,5.93,29.65,2025-10-30,30,10,2025,44
2025-10-30,Product_20,Electronics,7,44.88,314.16,2025-10-30,30,10,2025,44
2025-10-31,Product_1,Electronics,4,35.35,141.4,2025-10-31,31,10,2025,44
2025-10-31,Product_2,Beverage,1,70.69,70.69,2025-10-31,31,10,2025,44
2025-10-31,Product_3,Clothing,4,6.35,25.4,2025-10-31,31,10,2025,44
2025-10-31,Product_4,Food,3,45.67,137.01,2025-10-31,31,10,2025,44
2025-10-31,Product_5,Clothing,9,79.55,715.9499999999999,2025-10-31,31,10,2025,44
2025-10-31,Product_6,Electronics,5,44.13,220.65,2025-10-31,31,10,2025,44
2025-10-31,Product_7,Clothing,5,79.52,397.59999999999997,2025-10-31,31,10,2025,44
2025-10-31,Product_8,Beverage,3,20.85,62.550000000000004,2025-10-31,31,10,2025,44
2025-10-31,Product_9,Beverage,1,57.43,57.43,2025-10-31,31,10,2025,44
2025-10-31,Product_10,Electronics,2,8.71,17.42,2025-10-31,31,10,2025,44
2025-10-31,Product_11,Food,3,60.4,181.2,2025-10-31,31,10,2025,44
2025-10-31,Product_12,Beverage,2,32.72,65.44,2025-10-31,31,10,2025,44
2025-10-31,Product_13,Clothing,5,90.07,450.34999999999997,2025-10-31,31,10,2025,44
2025-10-31,Product_14,Food,1,45.2,45.2,2025-10-31,31,10,2025,44
2025-10-31,Product_15,Electronics,2,97.78,195.56,2025-10-31,31,10,2025,44
2025-10-31,Product_16,Beverage,3,76.16,228.48,2025-10-31,31,10,2025,44
2025-10-31,Product_17,Beverage,5,55.68,278.4,2025-10-31,31,10,2025,44
2025-10-31,Product_18,Clothing,5,31.65,158.25,2025-10-31,31,10,2025,44
2025-10-31,Product_19,Beverage,2,63.54,127.08,2025-10-31,31,10,2025,44
2025-10-31,Product_20,Electronics,6,47.57,285.42,2025-10-31,31,10,2025,44
2025-11-01,Product_1,Electronics,6,76.85,461.09999999999997,2025-11-01,1,11,2025,44
2025-11-01,Product_2,Electronics,1,49.97,49.97,2025-11-01,1,11,2025,44
2025-11-01,Product_3,Clothing,1,68.85,68.85,2025-11-01,1,11,2025,44
2025-11-01,Product_4,Food,9,48.67,438.03000000000003,2025-11-01,1,11,2025,44
2025-11-01,Product_5,Electronics,5,20.94,104.7,2025-11-01,1,11,2025,44
2025-11-01,Product_6,Food,3,72.11,216.32999999999998,2025-11-01,1,11,2025,44
2025-11-01,Product_7,Clothing,4,27.16,108.64,2025-11-01,1,11,2025,44
2025-11-01,Product_8,Food,1,63.58,63.58,2025-11-01,1,11,2025,44
2025-11-01,Product_9,Food,1,33.75,33.75,2025-11-01,1,11,2025,44
2025-11-01,Product_10,Beverage,3,46.52,139.56,2025-11-01,1,11,2025,44
2025-11-01,Product_11,Food,10,61.91,619.0999999999999,2025-11-01,1,11,2025,44
2025-11-01,Product_12,Food,0,47.22,0.0,2025-11-01,1,11,2025,44
2025-11-01,Product_13,Electronics,1,54.59,54.59,2025-11-01,1,11,2025,44
2025-11-01,Product_14,Electronics,4,78.81,315.24,2025-11-01,1,11,2025,44
2025-11-01,Product_15,Clothing,7,84.36,590.52,2025-11-01,1,11,2025,44
2025-11-01,Product_16,Clothing,3,57.64,172.92000000000002,2025-11-01,1,11,2025,44
2025-11-01,Product_17,Food,5,86.14,430.7,2025-11-01,1,11,2025,44
2025-11-01,Product_18,Clothing,0,39.28,0.0,2025-11-01,1,11,2025,44
2025-11-01,Product_19,Food,5,5.38,26.9,2025-11-01,1,11,2025,44
